ID,"К-во филиалов, шт","Товарный ассортимент, шт","К-во групп покупаемых товаров, шт","К-во специализаций покупаемых товаров, шт","Кол-во типов покупаемых товаров, шт","Сумма покупок за все время, руб","Общее к-во покупок за все время, шт",К-во дней сотрудничества,К-во дней с последней покупки,Ранг популярности групп товаров,Ранг популярности спец товаров,Ранг популярности типов товаров,"Средняя стоимость товара, руб",Дней взаимодействия в месяц,DBScan,KMeans
1071,1,0.0,1,1,1,9.82534004783038,3.1780538303479458,135,1654,4.0,4.0,54.0,6.647286217482434,1.0,1,2
1072,1,5.393627546352362,3,6,13,16.080321522596556,10.317020031722052,1886,16,3.726815240833933,3.5664989216391088,57.13874910136592,5.763301490874503,3.0,5,5
1073,1,0.6931471805599453,1,1,1,11.154927360326045,4.564348191467836,534,1205,4.0,4.0,54.0,6.590579168858208,1.0,1,2
1074,1,1.3862943611198906,1,1,1,7.814597514063346,1.9459101490553132,35,1662,3.0,6.0,62.0,5.868687365008032,1.0,3,1
1075,1,1.791759469228055,1,2,2,8.858226439365012,2.0794415416798357,928,497,4.0,1.5714285714285714,21.428571428571427,6.778784897685177,1.0,0,3
1076,1,2.3978952727983707,1,1,1,11.282583693519626,4.48863636973214,326,179,3.0,6.0,62.0,6.793947323787488,1.0,3,1
1077,1,0.0,1,1,1,7.1699195234469615,1.3862943611198906,442,1366,2.0,1.0,53.0,5.783625162327071,1.0,6,4
1078,1,2.8903717578961645,2,3,11,13.051156335020606,7.362645270417825,350,37,3.988095238095238,3.7857142857142856,51.345238095238095,5.688511064602782,1.0,2,3
1079,1,1.791759469228055,2,2,3,8.666600639886301,2.9444389791664403,63,1425,3.555555555555556,4.888888888888889,44.22222222222222,5.72216166071986,1.0,2,2
1080,1,3.7612001156935624,3,6,16,15.27817486657738,9.660651367876183,757,1149,3.9722222222222223,3.8940972222222223,43.99131944444444,5.617523498701197,2.0,5,0
1081,1,1.791759469228055,2,2,3,10.276061288220872,5.298317366548036,1,360,3.333333333333333,5.333333333333333,60.833333333333336,4.977743921672834,1.0,2,3
1082,1,1.3862943611198906,1,1,3,10.377212374548003,5.298317366548036,1,93,4.0,4.0,35.833333333333336,5.078895007999966,1.0,1,3
1083,1,1.9459101490553132,2,2,6,9.43761776717195,3.4339872044851463,81,1807,3.9130434782608696,4.173913043478261,47.21739130434783,6.003630562686804,2.0,2,2
1084,1,1.791759469228055,1,1,4,11.495120493031273,4.9344739331306915,640,91,4.0,4.0,48.22,6.56064655990058,1.0,1,3
1085,2,3.091042453358316,1,1,7,15.509340411659794,9.605755144230846,265,16,4.0,4.0,48.46666666666667,5.90358526742895,2.0,0,7
1086,1,1.0986122886681098,1,1,1,13.813002415202265,7.546446273746024,791,1087,4.0,4.0,54.0,6.266556141456241,1.0,1,2
1087,1,3.4011973816621555,2,4,5,14.130175586458998,7.198183577101943,679,1138,3.991452991452992,1.5726495726495726,55.17094017094017,6.931992009357055,3.0,0,0
1088,1,3.4657359027997265,2,3,14,13.171841723769683,9.124455632819013,1048,808,3.9935483870967743,2.464516129032258,47.01290322580645,4.0473860909506705,1.0,2,0
1089,1,3.9318256327243257,2,4,12,18.811978044578417,12.945647678387193,1077,32,3.998622589531681,3.970156106519743,49.45270890725436,5.866330366191225,6.0,2,5
1090,1,3.367295829986474,2,3,10,16.06180046160935,10.27163147557801,519,79,3.940170940170941,3.931623931623931,47.39316239316239,5.7901689860313414,3.0,2,0
1091,1,2.3978952727983707,2,3,8,11.871311544081784,4.0943445622221,2,3,3.692307692307693,3.4615384615384617,36.76923076923077,7.776966981859684,2.0,2,3
1092,1,2.4849066497880004,1,2,1,12.597536119995851,6.1779441140506,247,1627,4.0,3.6538461538461537,54.0,6.419592005945251,1.0,1,2
1093,1,1.9459101490553132,1,1,7,10.052443620843404,4.454347296253507,70,1605,4.0,4.0,45.06666666666667,5.598096324589896,1.0,1,2
1094,1,1.9459101490553132,1,1,6,10.790589815586852,5.817111159963204,252,1641,4.0,4.0,45.31818181818182,4.973478655623649,1.0,1,2
1095,1,3.4657359027997265,1,3,8,15.29272300867477,9.48721424571136,537,18,4.0,3.927797833935018,47.895306859205775,5.80550876296341,2.0,1,6
1096,1,1.791759469228055,1,1,6,12.297117697138296,6.643789733147672,481,745,4.0,4.0,50.75,5.653327963990623,1.0,1,3
1097,1,2.8903717578961645,2,3,9,10.952678127649468,5.659482215759621,697,1208,3.607142857142857,4.642857142857143,54.85714285714285,5.293195911889848,1.0,2,0
1098,1,1.791759469228055,2,4,4,13.080649860596152,2.5649493574615367,46,1821,2.5384615384615383,3.076923076923077,48.46153846153846,10.515700503134614,2.0,0,4
1099,1,4.787491742782046,2,5,7,14.040136106577796,6.806829360392176,456,1446,3.0246913580246915,5.839506172839506,59.26543209876543,7.23330674618562,2.0,0,0
1100,1,2.0794415416798357,2,2,2,8.951345524641926,2.0794415416798357,82,1533,2.5,3.5,57.5,6.87190398296209,1.0,2,4
1101,1,1.0986122886681098,1,1,1,10.932278769711465,3.2188758248682006,503,1403,4.0,2.0,39.0,7.7134029448432635,1.0,0,2
1102,1,1.6094379124341003,1,1,5,10.05807813559177,4.31748811353631,257,91,4.0,4.0,46.16666666666666,5.7405900220554615,1.0,1,3
1103,1,1.9459101490553132,1,2,5,13.4107661400965,7.462789157412448,755,303,4.0,3.692307692307693,54.215384615384615,5.947976982684052,1.0,1,6
1104,1,4.709530201312334,3,5,10,15.64508832793769,9.903487552536127,1898,10,3.857524487978629,4.185218165627783,50.08548530721282,5.7416007754015626,2.0,5,5
1105,1,3.828641396489095,3,4,14,14.209133368712166,9.106201332235038,839,528,3.94585448392555,3.544839255499154,51.1404399323181,5.102932036477128,2.0,5,0
1107,1,1.0986122886681098,2,2,2,8.045299777652033,1.6094379124341003,1,28,2.6666666666666665,4.333333333333333,59.0,6.435861865217934,1.0,2,3
1108,1,3.7612001156935624,2,3,7,13.431600878333674,7.707512194600341,1583,127,3.897196261682243,3.897196261682243,50.44859813084112,5.724088683733333,1.0,2,6
1109,1,0.6931471805599453,2,2,2,9.74879672685636,4.110873864173311,674,857,3.6666666666666665,4.666666666666667,61.333333333333336,5.637922862683049,1.0,2,0
1110,1,1.6094379124341003,2,3,3,9.512023717539735,2.1972245773362196,311,1570,2.571428571428572,3.4285714285714284,35.0,7.314799140203516,1.0,0,4
1111,1,0.0,1,1,1,8.371473537066832,3.2188758248682006,1,886,4.0,4.0,46.0,5.152597712198631,1.0,1,2
1112,2,2.772588722239781,1,1,7,12.886599979749,7.228388451573604,935,203,4.0,4.0,45.333333333333336,5.6582115281753955,1.0,0,7
1113,1,0.0,1,1,1,8.355614995760183,0.6931471805599453,1,179,3.0,6.0,62.0,7.6624678152002375,1.0,3,1
1115,1,3.091042453358316,3,4,9,11.778381330126967,6.493753839851686,846,1047,3.636363636363636,4.5227272727272725,54.77272727272727,5.284627490275281,1.0,5,0
1116,2,3.912023005428146,2,4,20,13.142106277426674,8.00736706798333,518,1383,3.940366972477064,3.7247706422018343,50.70183486238532,5.134739209443344,2.0,0,7
1117,1,0.6931471805599453,1,1,1,5.845744892758576,0.6931471805599453,1,1509,4.0,4.0,46.0,5.152597712198631,1.0,1,2
1119,1,2.0794415416798357,1,1,7,9.601686947669473,4.330733340286331,11,431,4.0,4.0,41.47058823529412,5.270953607383141,2.0,1,3
1120,1,1.6094379124341003,1,1,1,9.894825141957474,4.553876891600541,414,1439,3.0,6.0,62.0,5.340948250356933,1.0,3,1
1121,1,4.3694478524670215,3,6,21,13.948119465229984,8.665785595466064,1509,189,3.935443037974684,3.778481012658228,49.163291139240506,5.28233386976392,2.0,5,5
1122,1,4.6443908991413725,3,6,21,15.094768505449048,10.173819986652797,1584,318,3.955015197568389,3.6814589665653497,48.8741641337386,4.920948518796251,3.0,5,5
1123,1,0.6931471805599453,1,2,2,11.302080969243036,0.6931471805599453,1,707,3.0,4.0,31.5,10.60893378868309,1.0,4,4
1124,1,0.6931471805599453,1,1,2,9.726332625693532,5.298317366548036,1,710,4.0,4.0,58.5,4.4280152591454955,1.0,1,3
1125,1,1.9459101490553132,2,2,6,11.766010192013864,6.161207321695077,1,1883,3.7777777777777777,4.444444444444445,52.66666666666666,5.604802870318787,1.0,2,2
1126,1,0.0,1,1,1,8.064636475774222,0.6931471805599453,1,1361,4.0,4.0,54.0,7.371489295214277,1.0,1,2
1127,1,2.4849066497880004,1,1,8,12.751285695915495,6.5638555265321274,1708,65,4.0,4.0,51.33928571428572,6.187430169383369,1.0,1,6
1128,1,1.0986122886681098,1,1,1,8.951989244093149,2.302585092994046,435,164,4.0,4.0,54.0,6.649404151099102,1.0,1,3
1129,1,1.791759469228055,2,2,3,9.618235857656057,4.0943445622221,1,752,3.333333333333333,4.666666666666667,38.16666666666666,5.523891295433955,1.0,2,3
1130,1,1.3862943611198906,1,1,1,8.318410490348285,1.3862943611198906,1,1453,2.0,1.0,53.0,6.932116129228395,1.0,6,4
1131,1,0.6931471805599453,1,1,2,10.35693297316286,4.31748811353631,1,18,4.0,4.0,44.0,6.039444859626549,1.0,1,3
1132,1,0.6931471805599453,1,1,1,8.585899888625903,0.6931471805599453,1099,228,3.0,6.0,62.0,7.892752708065958,1.0,3,1
1133,1,4.51085950651685,2,6,10,15.888225656513361,8.707813551024888,1891,14,3.957215373459028,2.435823060188542,58.41044234952864,7.1804121054884735,2.0,2,5
1134,1,1.3862943611198906,1,1,4,11.287579490100818,4.867534450455582,82,28,4.0,4.0,49.71428571428572,6.420045039645236,1.0,1,3
1135,1,1.3862943611198906,1,1,3,13.399532885979571,6.828712071641684,310,14,4.0,4.0,50.785714285714285,6.570820814337888,1.0,1,3
1136,1,2.0794415416798357,1,1,3,15.405581189525188,9.22276289197474,575,10,4.0,4.0,54.059701492537314,6.1828182975504475,1.0,1,3
1137,1,0.0,1,1,1,7.975908360165538,0.0,1,465,3.0,6.0,62.0,7.975908360165538,1.0,3,1
1138,1,1.791759469228055,1,1,1,8.130848124754351,2.995732273553991,114,1416,3.0,6.0,62.0,5.135115851200361,1.0,3,1
1139,1,0.6931471805599453,2,2,2,9.415151303004285,2.70805020110221,7,568,3.0,2.5,57.0,6.707101101902075,2.0,0,4
1140,1,1.9459101490553132,1,1,6,12.347272596952802,6.532334292222349,387,1214,4.0,4.0,50.903225806451616,5.814938304730453,1.0,1,2
1141,1,0.6931471805599453,1,1,2,7.189077168281235,1.791759469228055,1,571,4.0,4.0,54.0,5.397317699053181,1.0,1,3
1142,1,1.791759469228055,1,1,4,11.375959609897071,5.135798437050262,26,304,4.0,4.0,37.9,6.240161172846809,3.0,1,3
1144,1,5.0689042022202315,3,9,17,18.747188781197814,12.781924483991897,1903,3,3.9351615152219375,3.810597257727167,50.02393678828725,5.965264297205917,4.0,5,5
1145,1,3.5263605246161616,3,4,13,13.477479068339678,7.891330757661889,1869,37,3.904255319148936,3.861702127659575,50.51063829787234,5.58614831067779,2.0,5,5
1146,1,0.0,1,1,1,5.7302296446710494,1.3862943611198906,1,1177,3.0,6.0,62.0,4.343935283551159,1.0,3,1
1147,1,0.6931471805599453,1,2,2,10.687982527555349,5.204006687076795,50,864,4.0,2.8,57.0,5.4839758404785535,1.0,1,3
1148,1,3.6375861597263857,2,5,11,17.555151236716753,11.318721592241225,926,1,3.9968274111675126,3.7277918781725887,47.54378172588832,6.236429644475529,5.0,2,5
1149,1,3.1354942159291497,2,3,8,11.169085654306185,5.976350909297934,908,987,3.641025641025641,4.615384615384615,52.8974358974359,5.19273474500825,1.0,2,0
1150,1,0.6931471805599453,1,1,1,8.603547018934256,1.3862943611198906,1,95,3.0,6.0,62.0,7.217252657814366,1.0,3,1
1151,1,0.0,1,1,1,9.69661097368579,4.382026634673881,1,1880,4.0,4.0,33.0,5.314584339011908,1.0,1,2
1152,1,2.772588722239781,3,5,13,12.757650040550823,5.135798437050262,127,1592,3.675675675675676,3.5675675675675675,41.78378378378378,7.621851603500562,2.0,5,0
1153,1,1.791759469228055,2,2,4,11.689341619147488,6.954638864880987,1075,504,3.92,4.16,54.6,4.7347027542665,1.0,2,6
1154,1,4.060443010546419,2,5,7,15.517095226395087,8.816260208734581,1899,7,3.965087281795512,2.2743142144638404,55.95760598503741,6.700835017660504,4.0,2,5
1155,1,3.4657359027997265,3,5,12,10.711192127516485,5.869296913133774,415,1479,3.689189189189189,4.121621621621622,54.0945945945946,4.84189521438271,2.0,5,0
1156,1,3.58351893845611,3,5,13,12.768628792085446,7.294377299288821,771,1134,3.947368421052632,3.698060941828255,52.40720221606648,5.474251492796624,2.0,5,0
1157,1,0.0,1,1,1,10.981962437876815,4.276666119016055,28,330,4.0,4.0,54.0,6.70529631886076,1.0,1,3
1158,1,0.0,1,1,1,10.585447387455497,5.703782474656201,102,1775,4.0,4.0,61.0,4.8816649127992955,1.0,1,2
1159,1,0.6931471805599453,1,1,1,8.836266367003063,2.0794415416798357,151,25,4.0,4.0,54.0,6.7568248253232275,1.0,1,3
1160,1,2.1972245773362196,1,1,9,9.762568365811953,4.564348191467836,1,1166,4.0,4.0,39.85714285714285,5.198220174344116,1.0,1,2
1161,1,3.9512437185814275,2,4,19,14.22209041117984,10.0715834020661,1113,39,3.9888,2.6192,49.7312,4.150507009113738,1.0,2,5
1162,1,4.204692619390966,3,6,15,13.381425256533365,8.118207049405783,1852,39,3.692682926829269,3.5853658536585367,47.3780487804878,5.263218207127583,2.0,5,5
1163,1,2.302585092994046,1,2,6,12.381165051533234,7.143617602704121,107,280,4.0,3.652173913043478,47.21739130434783,5.237547448829112,2.0,1,3
1164,1,1.0986122886681098,1,1,2,13.534271895422533,7.061334366910438,1898,10,4.0,4.0,53.69117647058823,6.472937528512095,1.0,1,6
1165,1,2.1972245773362196,2,2,8,12.812684063250874,7.3752557780097545,162,1648,3.966666666666667,4.066666666666666,48.03333333333333,5.437428285241119,1.0,2,2
1166,1,0.0,1,1,1,10.687295941340812,4.276666119016055,142,1585,4.0,4.0,54.0,6.410629822324756,2.0,1,2
1167,1,2.6390573296152584,1,1,7,13.717902514091339,7.933079771880415,199,50,4.0,4.0,47.5,5.784822742210924,1.0,1,3
1168,1,0.6931471805599453,1,1,1,10.423684527697835,4.0943445622221,237,1663,4.0,4.0,36.5,6.329339965475735,1.0,1,2
1169,1,0.0,1,1,1,11.407564949312402,0.0,1,1668,3.0,3.0,33.0,11.407564949312402,1.0,4,4
1170,1,2.1972245773362196,1,1,4,11.523436034899778,5.298317366548036,860,464,4.0,4.0,48.91304347826087,6.225118668351741,1.0,1,6
1171,1,0.6931471805599453,1,1,1,14.360521596712944,7.987524479848767,628,1274,4.0,4.0,54.0,6.372997116864179,1.0,1,2
1172,1,1.6094379124341003,1,1,1,11.414379234798345,4.820281565605037,76,360,4.0,4.0,54.0,6.594097669193308,2.0,1,3
1173,1,0.0,1,1,1,8.45559009104576,2.0794415416798357,1,1108,4.0,4.0,54.0,6.376148549365924,1.0,1,2
1174,1,0.0,1,1,1,12.28691226635329,5.991464547107982,1,373,4.0,4.0,36.5,6.295447719245309,1.0,1,3
1175,1,0.6931471805599453,1,1,1,9.089877498760535,2.6390573296152584,327,724,4.0,4.0,54.0,6.450820169145277,1.0,1,3
1176,1,0.0,1,1,1,12.154779351142624,0.6931471805599453,1,1127,3.0,3.0,33.0,11.461632170582678,1.0,4,4
1177,1,3.6375861597263857,3,7,22,13.415699843598633,8.313116702819253,1464,395,3.9266666666666663,3.0,49.28666666666667,5.102583140779379,1.0,5,5
1178,1,4.394449154672439,3,5,23,15.130657033471385,10.744062867162505,1892,2,3.987333333333333,2.735333333333333,49.806,4.386594166308881,1.0,5,5
1179,1,3.9889840465642745,3,4,10,15.248133066881783,9.558529412264617,1848,3,3.947712418300654,3.5065359477124183,56.78104575163399,5.689603654617166,1.0,5,5
1181,1,3.2188758248682006,2,2,2,10.297690142583262,5.645446897643238,169,1618,3.206896551724138,5.172413793103448,59.51724137931034,4.652243244940024,1.0,2,1
1182,1,2.1972245773362196,2,2,6,9.162805269886743,4.07753744390572,132,1642,3.466666666666667,3.2,49.86666666666667,5.085267825981024,1.0,2,2
1183,1,1.9459101490553132,1,1,5,13.945510195025747,8.435549202375727,1408,269,4.0,4.0,40.19444444444444,5.5099609926500195,1.0,1,6
1184,1,2.70805020110221,2,2,9,12.543449223111805,6.962243464266207,1675,225,3.870967741935484,4.258064516129032,47.096774193548384,5.581205758845599,1.0,2,6
1185,1,2.8903717578961645,1,2,6,12.662317461162731,6.78897174299217,198,0,4.0,3.848101265822785,47.87341772151899,5.873345718170561,1.0,1,3
1186,2,4.290459441148391,3,4,9,14.145665604519188,6.100318952020064,1597,51,2.985611510791367,4.625899280575539,57.46762589928058,8.045346652499124,1.0,0,7
1187,1,1.9459101490553132,3,3,3,8.847894522634164,2.302585092994046,1,136,2.4285714285714284,2.142857142857143,55.42857142857143,6.545309429640119,1.0,0,4
1188,1,1.6094379124341003,1,1,5,11.46311738289811,5.6240175061873385,159,1649,4.0,4.0,46.22222222222222,5.839099876710772,1.0,1,2
1189,1,4.394449154672439,2,4,25,13.518545437709795,9.547669384317377,1549,10,3.994186046511628,2.4573643410852712,48.51356589147287,3.970876053392418,2.0,2,5
1190,1,1.0986122886681098,1,1,2,10.825424713284974,3.1354942159291497,614,977,4.0,2.0,36.333333333333336,7.689930497355824,1.0,0,2
1191,1,1.0986122886681098,2,2,2,8.313092174679344,2.4849066497880004,1,1582,3.6666666666666665,4.333333333333333,50.66666666666666,5.828185524891343,1.0,2,2
1192,1,1.0986122886681098,1,1,2,9.01465146897593,2.6390573296152584,446,469,4.0,4.0,49.625,6.375594139360672,1.0,1,3
1193,1,2.9444389791664403,2,3,8,12.392514161956349,7.022868086082641,1684,39,3.959641255605381,4.026905829596412,49.2017937219731,5.369646075873708,2.0,2,6
1194,1,2.9444389791664403,1,1,7,12.00810171353589,6.606650186198215,1579,295,4.0,4.0,40.88732394366197,5.401451527337675,1.0,1,6
1195,1,0.6931471805599453,1,1,1,6.987009983955389,1.3862943611198906,1,546,4.0,4.0,33.0,5.600715622835498,1.0,1,3
1196,1,1.6094379124341003,1,2,4,13.269197504993665,6.674561391814426,116,22,4.0,3.4285714285714284,44.71428571428572,6.594636113179238,1.0,1,3
1197,1,1.0986122886681098,1,2,2,12.042041043107606,5.43372200355424,1304,582,4.0,3.948717948717949,54.15384615384615,6.608319039553366,1.0,1,6
1198,1,2.1972245773362196,1,2,7,9.465459995753513,5.978885764901122,1,476,4.0,2.5,47.5,3.48657423085239,1.0,1,3
1199,1,1.3862943611198906,2,2,2,8.3259164564404,1.791759469228055,1,1656,2.25,2.25,55.25,6.534156987212345,1.0,2,4
1200,1,2.70805020110221,1,1,1,11.434961437010939,4.430816798843313,1108,154,3.0,6.0,62.0,7.004144638167625,1.0,3,6
1201,1,3.8501476017100584,3,5,10,13.254691181006088,7.605890001053122,1660,239,3.9615384615384617,3.9627403846153846,45.02403846153846,5.648801179952966,3.0,5,5
1202,1,3.258096538021482,2,2,8,15.07072842786477,9.429154565129164,694,1197,3.938053097345133,4.123893805309734,47.61946902654867,5.641573862735607,1.0,2,0
1203,1,0.6931471805599453,2,2,2,7.748899961625414,2.4849066497880004,490,682,3.5,5.0,61.5,5.263993311837414,1.0,2,1
1204,1,1.9459101490553132,3,3,4,8.559798554788534,2.8903717578961645,190,1557,3.0,4.6,58.3,5.6694267968923695,1.0,5,0
1205,1,0.0,1,1,1,8.284847429337228,1.791759469228055,1,1865,4.0,4.0,54.0,6.4930879601091736,1.0,1,2
1206,1,2.833213344056216,2,2,2,10.151453659217294,3.4657359027997265,1806,39,2.72,4.6,59.48,6.685717756417567,1.0,2,6
1207,1,1.9459101490553132,1,1,7,9.81418518960478,4.30406509320417,82,683,4.0,4.0,40.46153846153846,5.51012009640061,1.0,1,3
1208,1,1.0986122886681098,1,1,1,13.909000901051613,2.3978952727983707,36,757,3.0,3.0,33.0,11.511105628253242,2.0,4,4
1209,1,0.6931471805599453,1,1,2,9.9140317664118,4.31748811353631,1,427,4.0,4.0,58.5,5.596543652875488,1.0,1,3
1210,1,1.791759469228055,1,1,5,10.905662726647408,5.075173815233827,212,1591,4.0,4.0,49.142857142857146,5.830488911413582,1.0,1,2
1211,1,0.0,1,1,1,11.34284863459271,4.787491742782046,1,15,4.0,4.0,33.0,6.555356891810665,1.0,1,3
1212,1,3.4657359027997265,2,4,8,13.977811584722971,7.454719949364001,1823,65,3.967391304347826,3.5543478260869565,53.73913043478261,6.523091635358971,1.0,2,5
1213,1,1.0986122886681098,2,2,2,9.525145272383108,1.0986122886681098,1,1652,2.333333333333333,2.6666666666666665,56.0,8.426532983715,1.0,2,4
1214,1,1.791759469228055,1,1,6,9.790308216076031,4.430816798843313,1,861,4.0,4.0,45.5,5.359491417232717,1.0,1,3
1216,1,3.044522437723423,3,3,11,11.819349308091082,6.63200177739563,1576,297,3.863636363636364,3.954545454545455,49.13636363636363,5.187347530695452,1.0,5,5
1217,1,1.9459101490553132,1,1,6,11.904608839767794,6.192362489474872,42,316,4.0,4.0,44.27777777777778,5.712246350292923,2.0,1,3
1218,1,0.0,1,1,1,9.99888863729938,5.703782474656201,1,298,4.0,4.0,56.0,4.29510616264318,1.0,1,3
1219,1,3.6635616461296463,2,5,9,13.333127709382493,7.10002716662926,1696,168,3.4468085106382977,4.97872340425532,58.765957446808514,6.233100542753235,2.0,2,5
1220,1,4.07753744390572,2,5,11,14.972529128967889,8.967376693212666,1496,95,3.5945945945945947,4.684684684684685,54.585585585585584,6.005152435755223,2.0,2,5
1221,1,2.302585092994046,1,1,5,9.21951911810569,2.833213344056216,1,787,4.0,4.0,48.41176470588236,6.3863057740494735,1.0,1,3
1223,1,3.7376696182833684,2,6,7,14.891932839411243,8.627123250788433,674,1200,3.0416666666666665,5.333333333333333,54.645833333333336,6.26480958862281,1.0,0,0
1224,1,1.0986122886681098,1,1,1,10.849244655195706,3.4657359027997265,1005,883,4.0,2.0,42.0,7.383508752395979,1.0,0,3
1226,1,3.5263605246161616,1,1,1,10.897428347375602,5.220355825078324,587,989,3.0,6.0,62.0,5.677072522297277,1.0,3,1
1227,1,1.0986122886681098,1,1,3,8.850678113309794,2.3978952727983707,1,1793,4.0,4.0,48.0,6.452782840511422,1.0,1,2
1228,1,2.3978952727983707,1,1,2,11.175894872497395,4.543294782270004,1165,169,4.0,4.0,50.91176470588236,6.632600090227391,1.0,1,6
1229,1,1.3862943611198906,1,1,1,8.566105252917792,1.3862943611198906,1,1078,2.0,1.0,53.0,7.179810891797902,1.0,6,4
1230,1,3.9889840465642745,2,2,8,14.35673706621422,8.871645667501872,1552,343,3.720720720720721,4.558558558558558,50.12162162162162,5.485091398712349,1.0,2,6
1231,1,3.5553480614894135,3,3,9,12.18641315798901,6.590301048196686,1186,721,3.5694444444444446,4.375,51.375,5.596112109792324,2.0,5,0
1232,1,4.477336814478207,3,4,12,14.167263765001797,7.909122183211411,1906,1,3.7588235294117647,3.632352941176471,55.56470588235294,6.258141581790385,1.0,5,5
1233,1,2.1972245773362196,1,1,1,8.670756841832585,3.1354942159291497,54,287,3.0,6.0,62.0,5.535262625903434,1.0,3,1
1234,1,0.0,1,1,1,9.176475371356641,3.4965075614664802,30,1157,4.0,4.0,61.0,5.679967809890161,1.0,1,2
1235,1,1.791759469228055,2,2,2,8.622414097329077,2.70805020110221,390,1274,2.333333333333333,1.5,54.333333333333336,5.914363896226867,1.0,2,4
1236,1,4.962844630259907,3,5,14,16.277730190901202,10.551689667052905,1905,3,3.891334250343879,4.060064190738194,49.033012379642365,5.726040523848299,5.0,5,5
1237,1,0.0,1,1,1,12.271880563767228,0.0,1,1617,3.0,3.0,33.0,12.271880563767228,1.0,4,4
1238,1,0.0,1,1,1,8.764053269347762,0.6931471805599453,1,984,4.0,2.0,60.0,8.070906088787819,1.0,1,2
1239,1,1.791759469228055,1,2,3,11.287729809529887,5.0689042022202315,484,1395,4.0,3.4285714285714284,51.0,6.218825607309657,2.0,1,2
1240,1,1.9459101490553132,2,2,7,10.4387439009443,5.030437921392435,231,1515,3.95,4.1,48.2,5.408305979551863,2.0,2,2
1241,1,3.7612001156935624,2,3,15,13.243433608752479,9.45930760329985,1525,381,3.990632318501171,2.388758782201405,49.3536299765808,3.7841260054526287,1.0,2,5
1243,1,0.0,1,1,1,9.587881886826228,0.0,1,1488,3.0,4.0,34.0,9.587881886826228,1.0,4,4
1244,1,1.3862943611198906,1,1,4,8.372673649591338,2.833213344056216,1,1891,4.0,4.0,50.16666666666666,5.539460305535121,1.0,1,2
1245,1,0.0,1,1,1,7.930637768224862,0.0,1,1772,3.0,6.0,62.0,7.930637768224862,1.0,3,1
1246,1,0.0,1,1,1,10.1720326760787,3.9512437185814275,1,1445,4.0,4.0,54.0,6.220788957497273,1.0,1,2
1247,1,3.1780538303479458,1,2,15,11.208294569247139,7.466227556215481,206,1680,4.0,2.557377049180328,49.50819672131148,3.7420670130316585,1.0,1,2
1248,1,3.4011973816621555,2,3,14,12.411822479393722,8.924123891686012,257,73,3.9665071770334928,2.363636363636364,51.665071770334926,3.487698587707711,3.0,0,0
1249,1,2.3978952727983707,1,2,7,11.402365343650684,7.957527402230773,225,10,4.0,2.311111111111111,52.15555555555556,3.4448379414199106,1.0,1,3
1250,1,3.1354942159291497,3,4,5,11.603265861287658,3.912023005428146,769,829,3.575,2.325,54.1,7.691242855859512,1.0,5,0
1251,1,1.0986122886681098,2,2,2,8.130117948419663,1.6094379124341003,1,1631,3.8,4.2,32.8,6.5206800359855634,1.0,2,2
1252,1,2.1972245773362196,2,2,2,8.875275943927289,2.5649493574615367,728,1173,2.6666666666666665,4.333333333333333,59.0,6.310326586465752,1.0,2,1
1253,1,4.897839799950911,3,6,21,15.141570630765198,10.84536805540928,1853,42,3.926442307692308,3.143269230769231,49.1625,4.296202575355918,4.0,5,5
1254,1,3.9318256327243257,3,4,9,13.760769041074463,7.246368080102461,1408,2,3.907936507936508,3.3142857142857145,51.5015873015873,6.514400960972002,3.0,5,5
1255,1,0.6931471805599453,1,1,2,9.244171587845026,3.912023005428146,1,1218,4.0,4.0,52.5,5.33214858241688,1.0,1,2
1256,1,0.0,1,1,1,12.553090509613462,5.318119993844216,64,1318,4.0,1.0,54.0,7.234970515769245,1.0,1,2
1257,1,3.871201010907891,3,3,9,12.081175810446412,6.5337888379333435,1468,430,3.581395348837209,4.023255813953488,52.75193798449613,5.547386972513069,1.0,5,5
1258,1,2.70805020110221,2,2,2,9.47054769653576,3.1780538303479458,1,11,2.7333333333333334,4.666666666666667,59.6,6.292493866187816,1.0,2,3
1259,1,0.0,1,1,1,9.45108805723875,3.6888794541139363,1,1739,4.0,4.0,36.5,5.762208603124813,1.0,1,2
1260,1,0.0,1,1,1,9.235315871379575,3.5553480614894135,181,1292,4.0,4.0,61.0,5.679967809890161,1.0,1,2
1261,1,1.6094379124341003,1,1,1,8.30670670049507,1.6094379124341003,1,197,2.0,1.0,53.0,6.6972687880609705,1.0,6,4
1262,1,1.791759469228055,1,3,3,12.491032879638432,2.3978952727983707,149,1212,3.0,5.428571428571429,53.285714285714285,10.093137606840061,1.0,3,1
1263,1,0.6931471805599453,1,1,2,9.922105655030311,4.442651256490317,1,1756,4.0,4.0,42.333333333333336,5.479454398539995,1.0,1,2
1264,1,4.343805421853684,3,5,12,15.190090287442263,9.56282655529346,1785,113,3.697947214076246,3.958944281524927,51.71554252199414,5.627263732148803,1.0,5,5
1265,1,4.356708826689592,3,5,12,14.80670273739298,8.958025443361693,1715,163,3.911680911680912,3.8447293447293447,52.10968660968661,5.848677294031288,3.0,5,5
1266,1,2.6390573296152584,1,1,7,10.859868619332921,5.231108616854587,119,436,4.0,4.0,47.38,5.6287600024783355,2.0,1,3
